longitude,run_id,heading,predictable,latitude,id,seconds_since_report,route_id
-118.396088,232_73_0,360.0,True,33.929417,11027,116,232
-118.11335,108_359_1,165.0,True,33.971298,3992,57,108
-118.2290952,18_233_1,272.0,True,34.0346057,3910,59,18
-118.2084308,605_44_1,126.0,True,34.0390687,3142,59,605
-118.159958,265_8_0,360.0,True,33.889019,7611,58,265
-118.3701423,14_418_1,85.0,True,34.075985,8467,59,14
-118.248589,20_615_1,219.0,True,34.042938,5674,58,20
-118.1846535,665_20_1,181.0,True,34.0365021,4077,59,665
-118.408775,33_459_1,236.0,True,34.0178299,3938,176,33
-118.230171,76_162_0,45.0,True,34.065434,8158,58,76
-118.1260296,265_10_1,213.0,True,33.9589973,4141,59,265
-118.623405,152_132_0,360.0,True,34.218826,8122,179,152
-118.1947698,612_21_1,7.0,True,33.9645613,4033,59,612
-118.25354,745_99_0,210.0,True,34.058613,8009,179,745
-118.265274,51_237_0,220.0,True,33.943138,5954,116,51
-118.217941,76_170_1,269.0,True,34.0660359,5826,58,76
-118.431259,158_53_1,360.0,True,34.203457,5421,57,158
-118.3009963,501_8_0,101.0,True,34.1562883,5758,59,501
-118.1924813,256_60_0,322.0,True,34.1094752,3135,59,256
-118.209816,251_108_0,220.0,True,33.925266,8561,179,251
-118.2739385,45_516_0,360.0,True,33.9075325,3917,59,45
-118.2478277,460_182_0,219.0,True,34.0428815,8143,180,460
-118.564995,901_55_0,105.0,True,34.1851119,9531,179,901
-118.222404,128_27_0,90.0,True,33.895893,11002,176,128
-118.2111166,260_235_1,270.0,True,33.8743293,4069,59,260
-118.230629,40_897_1,219.0,True,34.051296,9244,116,40
-118.281044,66_375_0,118.0,True,34.056412,9300,58,66
-118.260162,40_896_1,210.0,True,34.038372,9246,116,40
-118.226105,70_255_0,118.0,True,34.054459,5858,57,70
-118.222923,60_117_0,220.0,True,33.9635729,6111,180,60
-118.291725,206_165_0,1.0,True,33.930599,8601,58,206
-118.263962,246_70_1,165.0,True,33.798573,5934,58,246
-118.2649645,460_183_0,218.0,True,34.0421004,6020,59,460
-118.298515,794_54_0,311.0,True,34.173592,8082,179,794
-118.4087638,164_53_0,90.0,True,34.1865657,8272,59,164
-118.099777,770_50_1,270.0,True,34.06271,7928,58,770
-118.27816,745_94_0,345.0,True,33.957329,8048,179,745
-118.25531,60_115_0,30.0,True,34.054073,5411,116,60
-118.362785,108_385_0,69.0,True,33.987469,5917,57,108
-118.225121,60_115_0,345.0,True,33.990963,5781,57,60
-118.308899,757_69_0,1.0,True,33.999928,6052,58,757
-118.2669562,910_173_0,38.0,True,34.0416596,8356,59,910
-118.4308423,169_120_1,2.0,True,34.211402,4126,59,169
-118.218666,251_110_1,143.0,True,34.079926,8528,58,251
-118.245415,45_528_1,210.0,True,34.051819,5374,58,45
-118.2805148,117_59_1,266.0,True,33.9456015,8633,59,117
-118.348564,217_229_1,270.0,True,34.101704,5659,116,217
-118.6052837,244_64_0,94.0,True,34.168373,8290,59,244
-118.308708,66_246_0,220.0,True,34.057705,9483,58,66
-118.134232,780_42_1,255.0,True,34.146172,8016,56,780
-118.237381,111_345_1,270.0,True,33.974792,8307,179,111
-118.390686,788_6_1,220.0,True,34.255981,8022,179,788
-118.292877,205_80_0,220.0,True,33.732464,5759,180,205
-118.21096,770_50_1,285.0,True,34.0482439,5857,58,770
-118.29628,37_382_0,75.0,True,34.032707,8450,116,37
-118.3242022,38_243_0,91.0,True,34.025551,8414,59,38
-118.283005,181_179_1,360.0,True,34.098019,5400,180,181
-118.239182,30_681_1,300.0,True,34.052067,5765,57,30
-118.260063,183_53_1,220.0,True,34.125053,4111,59,183
-118.291496,204_105_0,360.0,True,34.034328,9221,58,204
-118.19677,910_173_0,90.0,True,34.056,8389,56,910
-118.421623,166_117_1,225.0,True,34.245449,8500,176,166
-118.309067,207_269_1,165.0,True,34.060043,9424,295,207
-118.434082,234_32_0,45.0,True,34.288513,7657,58,234
-118.5359438,240_170_1,351.0,True,34.1973458,8334,59,240
-118.307526,794_55_1,45.0,True,34.181923,8049,176,794
-118.282349,200_39_1,202.0,True,34.018574,5323,59,200
-118.028389,487_92_1,347.0,True,34.096783,5849,58,487
-118.500031,704_156_0,220.0,True,34.015877,9327,58,704
-118.308311,209_34_1,220.0,True,34.063148,5713,58,209
-118.5113282,162_131_0,90.0,True,34.2010464,8267,59,162
-118.240593,30_647_0,53.0,True,34.05061,5501,180,30
-118.204407,45_527_1,273.0,True,34.073875,5941,58,45
-118.1878081,70_255_0,91.0,True,34.0549144,4179,59,70
-118.371506,38_235_1,15.0,True,34.030754,7535,58,38
-118.209768,605_44_1,162.0,True,34.0589013,3140,59,605
-117.979087,460_172_1,267.0,True,33.8583822,8142,59,460
-118.330963,710_121_1,181.0,True,33.974709,7551,179,710
-118.3215169,105_220_1,260.0,True,34.0362336,4093,59,105
-118.13475,260_234_1,180.0,True,34.091145,8190,58,260
-118.468826,901_57_1,285.0,True,34.1808509,9472,56,901
-118.317848,2_1057_1,270.0,True,34.098156,6045,180,2
-118.291527,204_105_0,220.0,True,33.965912,9436,179,204
-118.168251,66_375_0,105.0,True,34.018242,9418,58,66
-118.3749578,218_31_1,162.0,True,34.116635,3114,59,218
-118.282677,81_195_0,360.0,True,34.010929,8548,116,81
-117.976471,460_183_0,84.0,True,33.846836,8131,235,460
-118.253571,40_883_0,38.0,True,34.045219,9464,58,40
-118.291954,206_168_1,180.0,True,33.92664,8575,56,206
-118.219612,910_169_1,255.0,True,34.055477,8380,58,910
-118.319748,108_359_1,255.0,True,33.989147,5703,58,108
-118.261307,18_130_0,285.0,True,34.053719,6083,56,18
-118.2801708,16_357_0,119.0,True,34.0667914,4188,59,16
-118.320732,705_64_1,75.0,True,34.003666,5910,58,705
-118.3630822,704_149_1,268.0,True,34.0909223,9251,59,704
-118.3265657,210_256_0,1.0,True,34.08966,8634,59,210
-118.361542,728_128_0,90.0,True,34.057732,9320,56,728
-118.291924,204_105_0,360.0,True,34.06535,9386,58,204
-118.3159067,733_87_1,270.0,True,34.0435608,9266,59,733
-118.254295,53_169_0,360.0,True,33.920260999999996,3909,59,53
-118.467445,734_31_1,150.0,True,34.219761,9231,235,734
-118.249413,68_136_1,210.0,True,34.047611,6027,57,68
-118.265701,55_233_1,210.0,True,34.033394,6104,58,55
-118.579781,243_18_1,345.0,True,34.270363,8256,58,243
-118.434372,734_31_1,315.0,True,34.295059,9269,179,734
-118.466072,234_32_0,220.0,True,34.154613,5507,180,234
-118.394455,2_1057_1,225.0,True,34.089302,3931,176,2
-118.225159,751_16_0,345.0,True,33.985489,8030,116,751
-118.213745,251_110_1,208.0,True,34.037628,8512,116,251
-118.132362,258_29_1,165.0,True,34.144138,6065,176,258
-118.596428,601_2_1,220.0,True,34.190449,4195,116,601
-118.5493877,164_56_1,270.0,True,34.1866045,8220,59,164
-118.275269,45_527_1,195.0,True,34.0169489,5377,58,45
-118.2129097,760_42_1,166.0,True,33.9346447,5803,59,760
-118.606033,158_46_0,345.0,True,34.239204,7679,58,158
-118.373871,316_151_0,90.0,True,34.073105,8445,56,316
-118.300804,102_52_0,90.0,True,34.0181619,5622,58,102
-118.432045,90_305_1,300.0,True,34.308861,8329,295,90
-118.247053,60_128_1,26.0,True,34.061236,6070,59,60
-118.3990005,14_431_1,359.0,True,34.0625105,8114,59,14
-118.3878393,353_141_0,179.0,True,34.1977782,8241,59,353
-118.467613,234_34_1,181.0,True,34.257576,4013,180,234
-118.194275,108_291_1,277.0,True,33.988102,6034,180,108
-118.3658387,218_27_0,360.0,True,34.0923415,3128,59,218
-118.234268,110_185_0,90.0,True,33.981586,5709,180,110
-118.383507,16_357_0,115.0,True,34.073627,5889,58,16
-118.484131,164_53_0,90.0,True,34.186569,8342,116,164
-118.265701,37_418_1,210.0,True,34.03334,5663,58,37
-117.9269403,460_183_0,142.0,True,33.8271068,8173,59,460
-118.605904,245_53_1,360.0,True,34.219406,8184,58,245
-118.291435,754_92_0,345.0,True,33.990906,9516,116,754
-118.490097,20_604_0,220.0,True,34.013786,5684,58,20
-118.300247,206_165_0,345.0,True,34.03796,5738,58,206
-118.2390422,205_81_1,0.0,True,33.9177412,5780,180,205
-118.2762898,37_382_0,118.0,True,34.0282217,8438,59,37
-118.588432,244_31_0,360.0,True,34.249214,8313,58,244
-118.329948,37_395_0,75.0,True,34.03257,5643,180,37
-118.2463272,91_306_0,37.0,True,34.0544262,8341,59,91
-118.599411,353_156_1,219.0,True,34.237774,8077,58,353
-118.283829,720_1039_0,105.0,True,34.061554,9299,58,720
-118.306938,180_178_1,255.0,True,34.101788,7827,58,180
-118.263661,181_179_1,239.0,True,34.1261334,4170,59,181
-118.2695052,48_469_1,7.0,True,33.9784968,3859,180,48
-118.163498,111_342_0,97.0,True,33.967644,8616,116,111
-118.2253227,60_128_1,182.0,True,33.9861929,4083,59,60
-118.265602,52_226_1,105.0,True,34.051296,3880,59,52
-118.207817,605_45_0,28.0,True,34.04665,3143,116,605
-118.703545,534_143_1,180.0,True,34.0368039,5750,57,534
-118.342468,120_72_0,90.0,True,33.930931,6094,58,120
-118.3128973,165_149_1,220.0,True,34.1793062,8297,180,165
-118.185463,76_170_1,270.0,True,34.062519,5644,116,76
-118.2393333,60_117_0,309.0,True,34.035539,3866,59,60
-118.251968,70_255_0,30.0,True,34.050499,7910,179,70
-118.5010567,236_123_0,0.0,True,34.2137136,4112,59,236
-118.254822,4_263_1,210.0,True,34.041782,5488,58,4
-118.490654,720_1055_1,225.0,True,34.025421,9576,56,720
-118.1600249,265_10_1,180.0,True,33.8704091,4154,59,265
-118.289238,28_551_1,255.0,True,34.052452,5817,57,28
-118.291664,754_91_1,220.0,True,34.10022,9522,176,754
-118.067726,770_50_1,270.0,True,34.0627629,5903,57,770
-118.450172,788_8_0,0.0,True,34.235161,8093,58,788
-118.3216248,720_1058_1,270.0,True,34.0618907,9286,59,720
-117.9785843,266_19_0,221.0,True,34.070766,5757,59,266
-118.343941,212_216_0,0.0,True,34.0648,5717,180,212
-118.254326,489_97_1,216.0,True,34.049976,5348,180,489
-118.275108,30_682_1,299.0,True,34.043873,3924,59,30
-118.344826,312_215_0,330.0,True,34.100578,5740,58,312
-118.226761,108_402_1,255.0,True,33.9892309,5746,57,108
-118.260569,96_247_0,34.0,True,34.0411075,3121,59,96
-118.081626,266_19_0,16.0,True,34.007892,5635,59,266
-118.275238,20_619_1,300.0,True,34.057705,3945,59,20
-118.249413,45_516_0,30.0,True,34.049484,5510,58,45
-118.2914277,66_246_0,91.0,True,34.0576859,9490,59,66
-118.28186,745_94_0,350.0,True,33.927631,8013,58,745
-118.363213,224_224_0,220.0,True,34.138802,8592,179,224
-118.314049,40_874_0,90.0,True,34.010761,9559,56,40
